product_name,price (INR),rating,URL,reviews,ASIN,Description,Manufacturer
Fur Jaden Weekender Travel Duffle Bag with Separate Shoe/Laundry Compartment for Men & Women Made of Vegan Leather,"1,479",4.2 out of 5 stars,https://www.amazon.in/Weekender-Premium-Leatherette-Attachable-Shoulder/dp/B09GPPJXFJ/ref=sr_1_264?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-264,651, B09GPPJXFJ,"Product Description
Elegant Design
This Fur Jaden duffle bag design is quite exquisite. This bag has an adjustable and detachable shoulder sling strap as well as integrated twin grab handles for convenience and comfort.
Separate Shoe Pocket
This bag has an external shoe compartment. This section separates the shoes and prevents it from soiling your clothes. It can also be used as a section to store soiled clothes.
Optimum Storage
This duffel bag offers a large storage capacity that allows you to carry clothing, toiletries, and other items in a compact and organised manner. It also features an exterior compartment for carrying shoes.
Durable and Elegant leatherette
This duffle bag is designed and crafted with leatherette. The material is synthetic in nature and has the same look and feel like that of real leather. This leatherette is resistant to moisture and water droplets as well.
Padded Base
The bag has a padded base and it is embedded with protectors on the bottom. This prevents the bag from wear and tear while placing the bag on various surfaces. It also prevents the bag from skidding or slipping.
Closure System
The duffle bag has an efficient and reliable security system. It is constructed with sturdy and reliable pullers and zippers which are durable in nature and built to last for many years."," Fur Jaden, Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002"
"STRABO Defender Laptop Bag, Light weight & Water resistant - Color Olive 35L, Unisex Bag",999,4.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjEwNDc4Mjc5NTY2NTU6MTY5NzY0NDcwODpzcF9tdGY6MzAwMDE0OTMxNDg0NzMyOjowOjo&url=%2FSTRABO-Defender-Laptop-weight-resistant%2Fdp%2FB0C9H8W6K6%2Fref%3Dsr_1_267_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644708%26sprefix%3Dba%252Caps%252C283%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,25, B0C9H8W6K6,Product Description, STRABO BAGS AND ACCESSORIES LLP
"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",918,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjEwNDc4Mjc5NTY2NTU6MTY5NzY0NDcwODpzcF9tdGY6MzAwMDcxOTE2MjI2NzMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_268_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644708%26sprefix%3Dba%252Caps%252C283%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,821, B01LXNNFDF,"Product Description
Ergonomically Designed
The Laptop Bag by Urban Tribe is a well structured and ergonomically designed. It is has spacious compartments as well as an anti-clutter mobile phone charging compartment. The bag is very handy and provides comfort to the user. Carry it in style.
Extra Charging Compartment
The bag has a separate mobile phone charging compartment to give you an anti-clutter experience while you charge your phone.
Spacious Compartment
The bag has a spacious main compartment where you can carry your belongings such as your notebooks, pens, laptop, mobile etc. It is perfect for college going students who are looking for design and functionality, all in a single bag.
Withstand heavy weight
The bag is made of Polyester, making it durable and resistant to water, wear-and-tear thus making it sturdy enough to withstand heavy weight. Carry your laptop, books, mobile, wallet etc. with this bag all at once."," Backpack International Pvt Ltd, Backpack International Pvt Ltd, Contact no +919769487901"
"Fast Travel 45 Ltrs, 46 cms School Bag Class 5-12 Large 4 partition Laptop Collage Office Travel Backpack Unisex",692,4.1 out of 5 stars,https://www.amazon.in/Fast-Travel-partition-Collage-Backpack/dp/B09VCLQ9H3/ref=sr_1_274?crid=2M096C61O4MLT&keywords=bags&qid=1697644708&sprefix=ba%2Caps%2C283&sr=8-274,"1,090", B09VCLQ9H3,"A Sporty Versatile School Laptop Collage Office Backpack From Fast Travel, Made Of Polyester. It Has a 3 opening Compartment & 2 For quick & easy access to essential While the mesh padding on the back panel will feel comfortable, even on a hot day. Stylish And Durable Backpack For Office School /College And Travel. Easily Accommodate A Laptop. Size: 46 Cm X 33 Cm X 20 Cm.", Fast Travel
URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,287",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjEwNDc4Mjc5NTY2NTU6MTY5NzY0NDcwODpzcF9idGY6MzAwMDcxOTEyNzA0MTMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_277_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644708%26sprefix%3Dba%252Caps%252C283%26sr%3D8-277-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,198, B01LZ6G3KZ,"It's super-sized to take care of all your travel clothing, shoes, accessories and each separated by our smart interiors. What’s more, UT Airborne has a separate 360 degree protected laptop compartment. This makes sorting and retrieving stuff from your backpack a breeze, especially when you are racing against time at an airport! We've also thrown in a few extra pockets and surprises along the way.", Backpack International Pvt Ltd
"URBAN TRIBE Accelerator 30L Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Office Bag | Work, Business, Casual, College | Black","1,498",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjEwNDc4Mjc5NTY2NTU6MTY5NzY0NDcwODpzcF9idGY6MzAwMDcxOTE1MzU5MzMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Accelerator%2Fdp%2FB01M6WLGH0%2Fref%3Dsr_1_278_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644708%26sprefix%3Dba%252Caps%252C283%26sr%3D8-278-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,564, B01M6WLGH0,"Product Description
Accelerator Black Laptop Backpack
ANTI-THEFT ZIPPERS

These are the little things that make such a huge difference. The little lock, well hidden inside the water bottle pocket helps frustrate the efforts of seasoned thieves, while making it very easy for you to operate. This little device has saved many Trinity owners great heartburn.
WATER RESISTANT LIGHTWEIGHT FABRIC

When it comes to the quality of our fabric, there is no cutting corners, no compromise. Delivering the best quality and durability is part of our DNA. The Polyeuterene coated fabric helps the bag remain stubbornly water resistant while remaining exceedingly lightweight.
RIDE READY BACKPACKS

Trendish design to rock the road and set eyeballs blazing. All our backpacks are cut to look great on your two wheeler and built tough to last the rough ride!"," BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901"
"Genie Fringe Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres","1,124",4.3 out of 5 stars,https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B097JJ64SH/ref=sr_1_279?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-279,24, B097JJ64SH,"How do you describe a Perfect School Backpack? Spacious enough to carry all the books, yet Light Weight! Padded Laptop Sleeve to keep it secure and sound. Multiple Pockets to segregate all the items and keep it easily accessible. An Organizer to keep your each and every school supplies in an arranged manner. Side Pocket to keep the Water Bottle. Water Resistant exteriors to keep all your worries at bay and lastly, latest and trendy design to keep those ""Cute Bagpack"" compliment coming in! Yes. We have that Perfect Bag for you, in our Genie store. Bringing you a cute, stylish and trendy design, Genie Fringe School Bag."," Safari, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838"
"Kuber Industries Shoe Cover/String Bag Organizer|Shoe Print & Non Woven Material|Transparent Window|Size 43 x 30 Cm, Pack of 12 (Grey)-CTMTC039483",249,4.5 out of 5 stars,https://www.amazon.in/Kuber-Industries-Travel-Organizer-CTMTC039483/dp/B084DWD41F/ref=sr_1_282?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-282,"3,534", B084DWD41F,"Every season finished, you need to organize the off-season shoes into your closet or under-bed, If you put the shoes in closet or under bed directly, it is very dirty when you wear them in next season, the shoe bags will protect your shoes clean, and you needn't take each pairs out and know which pairs you stored in it from the transparent window. There are two sizes for different size shoes storage, the medium size is for Slippers, Sandals,leather shoes etc. The large size is suitable for high heel shoes, boots etc. This shoe bags are the good helper for household shoe closet or off- season shoes organization. Firstly, it is very smart and portable. when you prepare the traveling or business trip, you usually need some pair of shoes changing in different situations. This shoe bags will divide the shoes into your clothes or other items and make them clean. With this Shoe bags today and discover how easy it can be to take your shoes along wherever you go! Package Included: Pack of 12 Shoe bags"," Kuber Industries, Kuber Industries,G-185, Bank of Baroda lane,Garment Zone, Sitapura Industrial Area , Jaipur , 302022, 91-7073942409"
"STRABO Defender Laptop Bag, Light weight & Water resistant - Color Olive 35L, Unisex Bag",999,4.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTA0MjA0MDU1MDk5NjU1OjE2OTc2NDQ3MTA6c3BfbXRmOjMwMDAxNDkzMTQ4NDczMjo6MDo6&url=%2FSTRABO-Defender-Laptop-weight-resistant%2Fdp%2FB0C9H8W6K6%2Fref%3Dsr_1_283_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644710%26sprefix%3Dba%252Caps%252C283%26sr%3D8-283-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,25, B0C9H8W6K6,Product Description, STRABO BAGS AND ACCESSORIES LLP
"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",918,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTA0MjA0MDU1MDk5NjU1OjE2OTc2NDQ3MTA6c3BfbXRmOjMwMDA3MTkxNjIyNjczMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_284_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644710%26sprefix%3Dba%252Caps%252C283%26sr%3D8-284-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,821, B01LXNNFDF,"Product Description
Ergonomically Designed
The Laptop Bag by Urban Tribe is a well structured and ergonomically designed. It is has spacious compartments as well as an anti-clutter mobile phone charging compartment. The bag is very handy and provides comfort to the user. Carry it in style.
Extra Charging Compartment
The bag has a separate mobile phone charging compartment to give you an anti-clutter experience while you charge your phone.
Spacious Compartment
The bag has a spacious main compartment where you can carry your belongings such as your notebooks, pens, laptop, mobile etc. It is perfect for college going students who are looking for design and functionality, all in a single bag.
Withstand heavy weight
The bag is made of Polyester, making it durable and resistant to water, wear-and-tear thus making it sturdy enough to withstand heavy weight. Carry your laptop, books, mobile, wallet etc. with this bag all at once."," Backpack International Pvt Ltd, Backpack International Pvt Ltd, Contact no +919769487901"
"POLESTAR Noble 32 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",579,3.9 out of 5 stars,https://www.amazon.in/POLESTAR-Casual-bagpack-School-Backpack/dp/B07PQQ8M7B/ref=sr_1_285?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-285,"17,857", B07PQQ8M7B,"Product Description
DURABLE AND PREMIUM
Made with strong, water resistant Polyester fabric for a lightweight and durable finish. Our polestar backpack is designed thoughtfully for your perfect on the go lifestyle.
ERGONOMIC DESIGN
Made for maximum Comfort, it has padded breathable mesh back and adjustable straps. S-curved Ergo-Grip straps that distribute weight evenly over your shoulders and back.
DURABLE AND PREMIUM
We aim to provide optimal organisation with 2 main compartments, premium zippers, 1 front pocket and 2 side water bottle pockets along with easy to carry top loop.
PREMIUM ZIPS
Premium quality zips that are durable for smooth operations.
ELASTICATED STRAP LOCK
Elasticated Strap Lock secures your laptop or belongings in place.
INNER POCKET
Mesh Pocket allows for easy organisation of your things.
Polestar Amaze Backpack Polestar Vintage Backpack Polestar Ranker Backpack
Laptop Compartment Yes Yes Yes
Organiser Pocket Yes Yes Yes
Material Polyester Polyester Polyester
Utility Space 2 Main Compartments, 2 water bottle pockets, 1 Back secure pocket 2 Main Compartments, 2 water bottle pockets, 1 front pocket 1 front pocket, 2 Main Compartments, 1 water bottle pockets
Trolley Strap No No Yes
Padded shoulder strap Yes Yes Yes"," POLESTAR, JAI AMBAY ENTERPRISES ,03AAFFJ0421M1ZQ, B -29 ,Sports & Surgical complex,Kapurthala Road, Jalandhar Punjab 140021 India . +91 9914112308 , polestarbags@gmail.com"
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),229,3.7 out of 5 stars,https://www.amazon.in/DZert-School-Backpacks-Cartoon-Marshall/dp/B07WKM1YZC/ref=sr_1_287?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-287,"8,378", B07WKM1YZC,"DZert Provide Premium quality bags which are non-toxic and made up of soft velvet because our priority is to provide best and high-quality bags/ backpack to your kids.

A small bag is ideal for small kids as they can be able to use this bag for
School
Outdoors
Travelling Bag
Carry Bag
Picnic Bag

Children organize all your essentials for the trip or for any activity. Adjustable strap and enough space to carry things like,

Snacks
Toys
Lunchbox
Fruits
Small books
Pencil box
Stationery items

Age Group
Suitable for 2 to 5 Years Kids

Gift this soft, smooth bag/ backpack to your loved one.."," DZert, Rushi Enterprise, Gujarat Amreli (INDIA)-365601 Mo- 7016045876"
"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook",349,4.0 out of 5 stars,https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4KWQ6/ref=sr_1_288?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-288,176, B0C2D4KWQ6,"Decent BACKPACK: The Tabelito Backpack / Daypack is made of HIGH QUALITY Anti Scratch Fabric with a sturdy zipper design, making it incredibly sturdy, tear-resistant, and capable of protecting your items from dust, rain, and filth. Even more robust and long-lasting are the strong buckle and zipper. LARGE CAPACITY & MULTI COMPARTMENTS & LIGHT WEIGHT: The backpack has three compartments. There is ample storage for clothes, books, a lunchbox, daily needs, and tech equipment accessories in the separate laptop compartment that fits a 15.6-inch laptop as well as a 15-inch, 14-inch, and 13-inch or Mac book. The middle compartment has enough capacity for a laptop charger, an iPad, a tablet, a smartphone, a document file, and other necessary accessories. There are two small elastic mesh side pockets for water bottles and a front compartment with zipper pockets for easy access items like a mask, wallet, metro card, and wallet. Make your goods more accessible and organised. HIGH QUALITY MATERIAL: The metal zippers on our backpack are made of high-quality, water-resistant Polyester fabric. Lightweight and strong build guarantee daily use that is safe and durable. Perfect for shopping, office work, business travel, weekend trips, and other outdoor activities. It is also the ideal backpack for teens, boys, girls, adults, and other genders."," Tabelito Trade India, Tabelito Trade India, Tabelito Trade India, Prop No"
